index,nlipktrlsm,tahuntrlsm,kdjektrlsm,jalur,llsketrlsm,toefltrlsm,kursitrlsm,jcutitrlsm,stwsdtrlsm,nmpstmspst,preditrlsm,tepat_waktu
2603,2.0,2012.0,2,0,4466.0,417.0,77.0,0.0,0.0,3,4,False
3838,3.0,2014.0,2,2,8409.0,490.0,34.0,0.0,0.0,3,2,False
522,3.0,2013.0,2,3,7195.0,453.0,77.0,0.0,0.0,2,2,True
3696,2.0,2013.0,2,1,7416.0,407.0,49.0,0.0,0.0,6,4,False
454,3.0,2013.0,1,2,7127.0,457.0,77.0,0.0,0.0,3,2,True
725,3.0,2015.0,2,3,8308.0,400.0,47.0,0.0,0.0,2,4,True
973,2.0,2012.0,2,4,6886.0,413.0,104.0,0.0,0.0,1,4,False
3115,3.0,2011.0,1,1,5888.0,450.0,18.0,0.0,0.0,6,2,False
3327,2.0,2014.0,2,2,8187.0,400.0,77.0,0.0,0.0,3,4,False
2539,2.0,2010.0,2,1,5615.0,420.0,72.0,0.0,0.0,4,4,False
622,2.0,2013.0,2,1,7295.0,450.0,77.0,0.0,0.0,4,4,True
2388,2.0,2008.0,1,6,4919.0,400.0,77.0,0.0,0.0,6,4,False
3804,3.0,2013.0,1,1,7524.0,477.0,29.0,0.0,0.0,5,2,False
2829,2.0,2013.0,2,1,7563.0,400.0,80.0,0.0,0.0,6,4,False
1647,2.0,2014.0,2,4,7804.0,400.0,128.0,0.0,0.0,1,4,True
1365,3.0,2012.0,1,4,6553.0,473.0,152.125,0.0,0.0,1,2,True
3623,2.0,2012.0,2,0,4729.0,400.0,77.0,0.0,0.0,3,4,True
568,2.0,2013.0,2,4,7241.0,400.0,77.0,0.0,0.0,1,4,True
633,2.0,2013.0,2,1,7306.0,420.0,77.0,0.0,0.0,4,4,True
2372,1.0,2009.0,2,0,4907.0,417.0,77.0,0.0,0.0,6,4,True
1685,2.0,2013.0,1,1,7860.0,423.0,152.125,0.0,0.0,5,4,False
1723,3.0,2014.0,1,1,7739.0,437.0,6.0,0.0,0.0,6,2,True
1504,2.0,2009.0,2,0,5042.0,400.0,77.0,0.0,0.0,2,4,False
3825,2.0,2015.0,1,1,8396.0,443.0,110.0,0.0,0.0,6,4,True
3430,1.0,2008.0,1,0,5390.0,487.0,81.0,0.0,0.0,3,4,False
2529,3.0,2010.0,1,1,5604.0,410.0,8.0,0.0,0.0,4,2,False
2535,1.0,2010.0,2,1,5610.0,400.0,75.0,0.0,0.0,4,4,False
2137,2.0,2011.0,1,1,6174.0,463.0,117.0,0.0,0.0,5,4,False
2825,2.0,2013.0,1,1,7559.0,403.0,75.0,0.0,0.0,6,4,False
2095,3.0,2011.0,2,4,6131.0,467.0,19.0,0.0,0.0,1,2,False
735,3.0,2014.0,1,4,8318.0,400.0,26.0,0.0,0.0,1,2,False
1222,3.0,2014.0,1,1,8096.0,420.0,152.125,0.0,0.0,5,2,True
3954,3.0,2014.0,1,1,8527.0,500.0,89.0,0.0,0.0,5,2,False
